id,type,src,dst,app,latency,message,ctime,size,buffer
1655,LINK,15,35,13,5.000039744053334,13_(69-70),2520.3111004171483,2980804,1
1672,LINK,29,65,16,5.0000338871466665,16_(88-89),2521.5452883643225,2541536,2
1749,LINK,61,37,18,5.000054029666667,18_(96-97),2526.8925619834713,4052225,0
1749,LINK,61,37,18,5.000042393986667,18_(96-98),2526.8925619834713,3179549,1
1749,LINK,37,0,18,5.000054029666667,18_(96-97),2531.8926160131377,4052225,1
441,LINK,55,5,7,5.000056191933333,7_(35-41),2531.93893129771,4214395,2
441,LINK,55,5,7,5.0000367192,7_(35-36),2531.93893129771,2753940,3
441,LINK,55,5,7,5.00002029168,7_(35-37),2531.93893129771,1521876,4
1501,LINK,2,57,11,5.000026070133333,11_(60-61),2534.8114042320085,1955260,5
1501,LINK,2,59,11,5.00002505032,11_(60-62),2534.8114042320085,1878774,6
1687,LINK,7,17,3,5.000057133226667,3_(12-13),2535.8273163063986,4284992,7
1687,LINK,7,17,3,5.000034690933333,3_(12-14),2535.8273163063986,2601820,8
1687,LINK,7,17,3,5.000038559786667,3_(12-15),2535.8273163063986,2891984,9
1687,LINK,7,17,3,5.000022498733333,3_(12-16),2535.8273163063986,1687405,10
1687,LINK,7,17,3,5.00003735084,3_(12-20),2535.8273163063986,2801313,11
1749,LINK,37,0,18,5.000042393986667,18_(96-98),2536.8926584071246,3179549,11
1749,LINK,0,40,18,5.000054029666667,18_(96-97),2536.892670042804,4052225,11
1724,LINK,67,27,13,5.000032906533334,13_(68-69),2537.2773722627735,2467990,11
1720,LINK,33,1,13,5.000032906533334,13_(68-69),2538.5626937265492,2467990,12
1739,LINK,29,2,15,5.00005192936,15_(81-82),2541.278731706366,3894702,10
1739,LINK,29,2,15,5.000058252146666,15_(81-85),2541.278731706366,4368911,11
1055,LINK,26,18,1,5.000036158733334,1_(3-9),2541.5820757393576,2711905,12
1055,LINK,26,85,1,5.0000343908,1_(3-4),2541.5820757393576,2579310,13
1055,LINK,26,85,1,5.00003339936,1_(3-7),2541.5820757393576,2504952,14
1749,LINK,0,40,18,5.000042393986667,18_(96-98),2541.892712436791,3179549,14
1720,LINK,1,25,13,5.000032906533334,13_(68-69),2543.5627266330825,2467990,11
1747,LINK,19,21,17,5.000034830733333,17_(92-93),2546.2411512932576,2612305,11
1739,LINK,2,11,15,5.00005192936,15_(81-82),2546.278783635726,3894702,11
1055,LINK,18,76,1,5.000036158733334,1_(3-9),2546.5821118980907,2711905,10
1671,LINK,37,61,16,5.0000338871466665,16_(88-89),2548.5381791913655,2541536,9
1720,LINK,25,27,13,5.000032906533334,13_(68-69),2548.562759539616,2467990,9
1741,LINK,61,37,16,5.0000242222,16_(87-88),2548.710743801653,1816665,10
1476,LINK,3,0,2,5.0000529769333335,2_(10-11),2548.972307692308,3973270,11
1739,LINK,2,11,15,5.000058252146666,15_(81-85),2551.2788418878727,4368911,8
1476,LINK,0,54,2,5.0000529769333335,2_(10-11),2553.972360669241,3973270,3
1726,LINK,52,30,14,5.000029359893333,14_(76-79),2559.6881533101046,2201992,1
1744,LINK,98,2,16,5.0000242222,16_(87-88),2561.717277486911,1816665,1
1723,LINK,33,1,13,5.000032906533334,13_(68-69),2567.1253335475785,2467990,0
1742,LINK,65,29,16,5.0000242222,16_(87-88),2568.336231884058,1816665,1
1723,LINK,1,25,13,5.000032906533334,13_(68-69),2572.125366454112,2467990,1
1683,LINK,74,15,1,5.000036158733334,1_(3-9),2574.1204550235807,2711905,1
1683,LINK,74,15,1,5.0000343908,1_(3-4),2574.1204550235807,2579310,2
1683,LINK,74,15,1,5.00003339936,1_(3-7),2574.1204550235807,2504952,3
1723,LINK,25,27,13,5.000032906533334,13_(68-69),2577.125399360645,2467990,3
1683,LINK,15,49,1,5.000036158733334,1_(3-9),2579.120491182314,2711905,3
1694,LINK,10,0,5,5.00004430268,5_(24-25),2580.069337442219,3322701,4
1694,LINK,10,0,5,5.000039752626667,5_(24-26),2580.069337442219,2981447,5
1694,LINK,10,0,5,5.000023488946667,5_(24-27),2580.069337442219,1761671,6
1694,LINK,10,0,5,5.000032611146667,5_(24-28),2580.069337442219,2445836,7
1722,LINK,15,35,13,5.000039744053334,13_(69-70),2583.196274835753,2980804,7
1683,LINK,15,49,1,5.0000343908,1_(3-4),2584.120525573114,2579310,7
1683,LINK,15,49,1,5.00003339936,1_(3-7),2589.1205589724736,2504952,4
1570,LINK,2,57,11,5.000026070133333,11_(60-61),2590.1640552800973,1955260,3
1570,LINK,2,59,11,5.00002505032,11_(60-62),2590.1640552800973,1878774,4
1054,LINK,26,18,1,5.000036158733334,1_(3-9),2595.688633116407,2711905,1
1054,LINK,26,85,1,5.0000343908,1_(3-4),2595.688633116407,2579310,2
1054,LINK,26,85,1,5.00003339936,1_(3-7),2595.688633116407,2504952,3
1633,LINK,71,2,7,5.000056191933333,7_(35-41),2599.5148741418775,4214395,4
1633,LINK,71,3,7,5.0000367192,7_(35-36),2599.5148741418775,2753940,5
1751,LINK,20,36,0,5.00004439524,M.USER.APP.0,2600,3329643,6
1752,LINK,33,1,1,5.000036175413333,M.USER.APP.1,2600,2713156,7
1753,LINK,88,74,1,5.000036175413333,M.USER.APP.1,2600,2713156,8
1754,LINK,93,40,1,5.000036175413333,M.USER.APP.1,2600,2713156,9
1755,LINK,97,41,1,5.000036175413333,M.USER.APP.1,2600,2713156,10
1757,LINK,38,7,3,5.000030384773333,M.USER.APP.3,2600,2278858,11
1767,LINK,62,6,6,5.00003632972,M.USER.APP.6,2600,2724729,12
1769,LINK,98,81,6,5.00003632972,M.USER.APP.6,2600,2724729,13
1770,LINK,52,30,7,5.000055566026667,M.USER.APP.7,2600,4167452,14
1772,LINK,64,3,7,5.000055566026667,M.USER.APP.7,2600,4167452,15
1774,LINK,83,70,7,5.000055566026667,M.USER.APP.7,2600,4167452,16
1775,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,2600,2910556,17
1776,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,2600,2910556,18
1777,LINK,16,68,9,5.000026470466667,M.USER.APP.9,2600,1985285,19
1779,LINK,71,2,10,5.000034898733333,M.USER.APP.10,2600,2617405,20
1780,LINK,46,2,11,5.000021404866667,M.USER.APP.11,2600,1605365,21
1781,LINK,61,16,11,5.000021404866667,M.USER.APP.11,2600,1605365,22
1782,LINK,67,27,11,5.000021404866667,M.USER.APP.11,2600,1605365,23
1783,LINK,88,74,11,5.000021404866667,M.USER.APP.11,2600,1605365,24
1784,LINK,96,70,11,5.000021404866667,M.USER.APP.11,2600,1605365,25
1785,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,2600,2976532,26
1786,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,2600,2976532,27
1788,LINK,81,19,12,5.0000396870933335,M.USER.APP.12,2600,2976532,28
1789,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,2600,2976532,29
1790,LINK,24,9,13,5.00002695276,M.USER.APP.13,2600,2021457,30
1791,LINK,55,2,13,5.00002695276,M.USER.APP.13,2600,2021457,31
1792,LINK,61,37,13,5.00002695276,M.USER.APP.13,2600,2021457,32
1793,LINK,64,9,13,5.00002695276,M.USER.APP.13,2600,2021457,33
1795,LINK,88,74,13,5.00002695276,M.USER.APP.13,2600,2021457,34
1799,LINK,81,2,14,5.000058506106667,M.USER.APP.14,2600,4387958,35
1800,LINK,83,70,14,5.000058506106667,M.USER.APP.14,2600,4387958,36
1803,LINK,97,41,14,5.000058506106667,M.USER.APP.14,2600,4387958,37
1804,LINK,98,2,14,5.000058506106667,M.USER.APP.14,2600,4387958,38
1806,LINK,32,20,15,5.000022028946667,M.USER.APP.15,2600,1652171,39
1807,LINK,55,2,15,5.000022028946667,M.USER.APP.15,2600,1652171,40
1808,LINK,62,5,15,5.000022028946667,M.USER.APP.15,2600,1652171,41
1809,LINK,65,29,15,5.000022028946667,M.USER.APP.15,2600,1652171,42
1810,LINK,93,34,15,5.000022028946667,M.USER.APP.15,2600,1652171,43
1815,LINK,62,6,17,5.000042796453333,M.USER.APP.17,2600,3209734,44
1816,LINK,88,28,17,5.000042796453333,M.USER.APP.17,2600,3209734,45
1817,LINK,98,2,17,5.000042796453333,M.USER.APP.17,2600,3209734,46
1818,LINK,52,5,18,5.00003226232,M.USER.APP.18,2600,2419674,47
1820,LINK,9,2,19,5.000049633213333,M.USER.APP.19,2600,3722491,48
1054,LINK,18,76,1,5.000036158733334,1_(3-9),2600.68866927514,2711905,46
1633,LINK,2,0,7,5.000056191933333,7_(35-41),2604.5149303338108,4214395,45
1781,LINK,16,5,11,5.000021404866667,M.USER.APP.11,2605.000021404867,1605365,43
1808,LINK,5,24,15,5.000022028946667,M.USER.APP.15,2605.0000220289467,1652171,40
1790,LINK,9,33,13,5.00002695276,M.USER.APP.13,2605.00002695276,2021457,37
1792,LINK,37,15,13,5.00002695276,M.USER.APP.13,2605.00002695276,2021457,38
1793,LINK,9,33,13,5.00002695276,M.USER.APP.13,2605.00002695276,2021457,39
1818,LINK,5,90,18,5.00003226232,M.USER.APP.18,2605.00003226232,2419674,38
1752,LINK,1,2,1,5.000036175413333,M.USER.APP.1,2605.0000361754132,2713156,35
1754,LINK,40,0,1,5.000036175413333,M.USER.APP.1,2605.0000361754132,2713156,36
1755,LINK,41,2,1,5.000036175413333,M.USER.APP.1,2605.0000361754132,2713156,37
1775,LINK,5,1,8,5.0000388074133335,M.USER.APP.8,2605.000038807413,2910556,34
1776,LINK,2,1,8,5.0000388074133335,M.USER.APP.8,2605.000038807413,2910556,35
1785,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2605.0000396870932,2976532,32
1786,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2605.0000396870932,2976532,33
1789,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,2605.0000396870932,2976532,34
1816,LINK,28,0,17,5.000042796453333,M.USER.APP.17,2605.0000427964533,3209734,34
1820,LINK,2,100,19,1.000029779928,M.USER.APP.19,2605.000049633213,3722491,33
1770,LINK,30,3,7,5.000055566026667,M.USER.APP.7,2605.0000555660267,4167452,31
1774,LINK,70,2,7,5.000055566026667,M.USER.APP.7,2605.0000555660267,4167452,32
1779,LINK,2,100,10,1.00002093924,M.USER.APP.10,2609.514965232544,2617405,27
1781,LINK,5,2,11,5.000021404866667,M.USER.APP.11,2610.0000428097337,1605365,26
1818,LINK,90,40,18,5.00003226232,M.USER.APP.18,2610.00006452464,2419674,21
1791,LINK,2,100,13,1.000016171656,M.USER.APP.13,2610.0000666398532,2021457,21
1752,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2610.0000723508265,2713156,19
1754,LINK,0,2,1,5.000036175413333,M.USER.APP.1,2610.0000723508265,2713156,20
1755,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2610.0000723508265,2713156,21
1815,LINK,6,86,17,5.000042796453333,M.USER.APP.17,2610.000079126173,3209734,19
1789,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2610.0000793741865,2976532,18
1816,LINK,0,8,17,5.000042796453333,M.USER.APP.17,2610.0000855929065,3209734,18
1817,LINK,2,19,17,5.000042796453333,M.USER.APP.17,2610.00010130256,3209734,17
1774,LINK,2,3,7,5.000055566026667,M.USER.APP.7,2610.0001111320535,4167452,16
1800,LINK,70,2,14,5.000058506106667,M.USER.APP.14,2610.0001140721333,4387958,16
1744,LINK,2,98,16,5.0000338871466665,16_(88-89),2612.7863522639814,2541536,15
1795,LINK,74,15,13,5.00002695276,M.USER.APP.13,2615.00008453304,2021457,13
1807,LINK,2,20,15,5.000022028946667,M.USER.APP.15,2615.0000886688,1652171,13
1754,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2615.0001085262397,2713156,11
1815,LINK,86,8,17,5.000042796453333,M.USER.APP.17,2615.0001219226265,3209734,10
728,LINK,38,7,10,5.000037647586667,10_(52-56),2618.8690476190477,2823569,6
728,LINK,38,7,10,5.000021675146667,10_(52-57),2618.8690476190477,1625636,7
728,LINK,38,7,10,5.00005956884,10_(52-53),2618.8690476190477,4467663,8
728,LINK,38,7,10,5.000047677173334,10_(52-55),2618.8690476190477,3575788,9
1725,LINK,15,35,13,5.000039744053334,13_(69-70),2620.3111004171483,2980804,5
1742,LINK,29,65,16,5.0000338871466665,16_(88-89),2621.5452883643225,2541536,6
440,LINK,3,0,7,5.000056191933333,7_(35-41),2625.6646709506417,4214395,4
440,LINK,3,10,7,5.00002029168,7_(35-37),2625.6646709506417,1521876,5
1819,LINK,61,37,18,5.000054029666667,18_(96-97),2626.8925619834713,4052225,5
1819,LINK,61,37,18,5.000042393986667,18_(96-98),2626.8925619834713,3179549,6
728,LINK,7,63,10,5.000021675146667,10_(52-57),2628.8691069417814,1625636,6
1819,LINK,37,0,18,5.000054029666667,18_(96-97),2631.8926160131377,4052225,4
728,LINK,7,63,10,5.00005956884,10_(52-53),2633.869166510621,4467663,3
1757,LINK,7,17,3,5.000057133226667,3_(12-13),2635.8273163063986,4284992,4
1757,LINK,7,17,3,5.000034690933333,3_(12-14),2635.8273163063986,2601820,5
1757,LINK,7,17,3,5.000038559786667,3_(12-15),2635.8273163063986,2891984,6
1757,LINK,7,17,3,5.000022498733333,3_(12-16),2635.8273163063986,1687405,7
1757,LINK,7,17,3,5.00003735084,3_(12-20),2635.8273163063986,2801313,8
1819,LINK,37,0,18,5.000042393986667,18_(96-98),2636.8926584071246,3179549,8
1819,LINK,0,40,18,5.000054029666667,18_(96-97),2636.892670042804,4052225,8
1794,LINK,67,27,13,5.000032906533334,13_(68-69),2637.2773722627735,2467990,9
534,LINK,27,67,13,5.000048089213333,13_(69-73),2637.8117967036987,3606691,10
534,LINK,27,67,13,5.000039744053334,13_(69-70),2637.8117967036987,2980804,11
1790,LINK,33,1,13,5.000032906533334,13_(68-69),2638.5626937265492,2467990,12
728,LINK,7,17,10,5.000047677173334,10_(52-55),2638.8692141877946,3575788,12
1809,LINK,29,2,15,5.00005192936,15_(81-82),2641.278731706366,3894702,11
1809,LINK,29,2,15,5.000058252146666,15_(81-85),2641.278731706366,4368911,12
1819,LINK,0,40,18,5.000042393986667,18_(96-98),2641.892712436791,3179549,12
1790,LINK,1,25,13,5.000032906533334,13_(68-69),2643.5627266330825,2467990,9
1571,LINK,2,57,11,5.000026070133333,11_(60-61),2645.516706328186,1955260,10
1571,LINK,2,59,11,5.00002505032,11_(60-62),2645.516706328186,1878774,11
1817,LINK,19,21,17,5.000034830733333,17_(92-93),2646.2411512932576,2612305,11
1809,LINK,2,11,15,5.00005192936,15_(81-82),2646.278783635726,3894702,11
1741,LINK,37,61,16,5.0000338871466665,16_(88-89),2648.5381791913655,2541536,10
1790,LINK,25,27,13,5.000032906533334,13_(68-69),2648.562759539616,2467990,10
1811,LINK,61,37,16,5.0000242222,16_(87-88),2648.710743801653,1816665,11
1122,LINK,26,18,1,5.000036158733334,1_(3-9),2649.795190493456,2711905,12
1122,LINK,26,85,1,5.0000343908,1_(3-4),2649.795190493456,2579310,13
1122,LINK,26,85,1,5.00003339936,1_(3-7),2649.795190493456,2504952,14
1809,LINK,2,11,15,5.000058252146666,15_(81-85),2651.2788418878727,4368911,9
1122,LINK,18,76,1,5.000036158733334,1_(3-9),2654.7952266521893,2711905,5
1796,LINK,52,30,14,5.000029359893333,14_(76-79),2659.6881533101046,2201992,4
1546,LINK,3,0,2,5.0000529769333335,2_(10-11),2660.289230769231,3973270,3
1814,LINK,98,2,16,5.0000242222,16_(87-88),2661.717277486911,1816665,3
1546,LINK,0,54,2,5.0000529769333335,2_(10-11),2665.289283746164,3973270,2
1793,LINK,33,1,13,5.000032906533334,13_(68-69),2667.1253335475785,2467990,1
1812,LINK,65,29,16,5.0000242222,16_(87-88),2668.336231884058,1816665,2
1793,LINK,1,25,13,5.000032906533334,13_(68-69),2672.125366454112,2467990,1
1753,LINK,74,15,1,5.000036158733334,1_(3-9),2674.1204550235807,2711905,1
1753,LINK,74,15,1,5.0000343908,1_(3-4),2674.1204550235807,2579310,2
1753,LINK,74,15,1,5.00003339936,1_(3-7),2674.1204550235807,2504952,3
1793,LINK,25,27,13,5.000032906533334,13_(68-69),2677.125399360645,2467990,3
1753,LINK,15,49,1,5.000036158733334,1_(3-9),2679.120491182314,2711905,3
1764,LINK,10,0,5,5.00004430268,5_(24-25),2680.069337442219,3322701,4
1764,LINK,10,0,5,5.000039752626667,5_(24-26),2680.069337442219,2981447,5
1764,LINK,10,0,5,5.000023488946667,5_(24-27),2680.069337442219,1761671,6
1764,LINK,10,0,5,5.000032611146667,5_(24-28),2680.069337442219,2445836,7
1792,LINK,15,35,13,5.000039744053334,13_(69-70),2683.196274835753,2980804,7
1753,LINK,15,49,1,5.0000343908,1_(3-4),2684.120525573114,2579310,7
1753,LINK,15,49,1,5.00003339936,1_(3-7),2689.1205589724736,2504952,4
1821,LINK,20,36,0,5.00004439524,M.USER.APP.0,2700,3329643,1
1822,LINK,33,1,1,5.000036175413333,M.USER.APP.1,2700,2713156,2
1823,LINK,88,74,1,5.000036175413333,M.USER.APP.1,2700,2713156,3
1824,LINK,93,40,1,5.000036175413333,M.USER.APP.1,2700,2713156,4
1825,LINK,97,41,1,5.000036175413333,M.USER.APP.1,2700,2713156,5
1827,LINK,38,7,3,5.000030384773333,M.USER.APP.3,2700,2278858,6
1837,LINK,62,6,6,5.00003632972,M.USER.APP.6,2700,2724729,7
1839,LINK,98,81,6,5.00003632972,M.USER.APP.6,2700,2724729,8
1840,LINK,52,30,7,5.000055566026667,M.USER.APP.7,2700,4167452,9
1842,LINK,64,3,7,5.000055566026667,M.USER.APP.7,2700,4167452,10
1844,LINK,83,70,7,5.000055566026667,M.USER.APP.7,2700,4167452,11
1845,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,2700,2910556,12
1846,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,2700,2910556,13
1847,LINK,16,68,9,5.000026470466667,M.USER.APP.9,2700,1985285,14
1849,LINK,71,2,10,5.000034898733333,M.USER.APP.10,2700,2617405,15
1850,LINK,46,2,11,5.000021404866667,M.USER.APP.11,2700,1605365,16
1851,LINK,61,16,11,5.000021404866667,M.USER.APP.11,2700,1605365,17
1852,LINK,67,27,11,5.000021404866667,M.USER.APP.11,2700,1605365,18
1853,LINK,88,74,11,5.000021404866667,M.USER.APP.11,2700,1605365,19
1854,LINK,96,70,11,5.000021404866667,M.USER.APP.11,2700,1605365,20
1855,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,2700,2976532,21
1856,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,2700,2976532,22
1858,LINK,81,19,12,5.0000396870933335,M.USER.APP.12,2700,2976532,23
1859,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,2700,2976532,24
1860,LINK,24,9,13,5.00002695276,M.USER.APP.13,2700,2021457,25
1861,LINK,55,2,13,5.00002695276,M.USER.APP.13,2700,2021457,26
1862,LINK,61,37,13,5.00002695276,M.USER.APP.13,2700,2021457,27
1863,LINK,64,9,13,5.00002695276,M.USER.APP.13,2700,2021457,28
1865,LINK,88,74,13,5.00002695276,M.USER.APP.13,2700,2021457,29
1869,LINK,81,2,14,5.000058506106667,M.USER.APP.14,2700,4387958,30
1870,LINK,83,70,14,5.000058506106667,M.USER.APP.14,2700,4387958,31
1873,LINK,97,41,14,5.000058506106667,M.USER.APP.14,2700,4387958,32
1874,LINK,98,2,14,5.000058506106667,M.USER.APP.14,2700,4387958,33
1876,LINK,32,20,15,5.000022028946667,M.USER.APP.15,2700,1652171,34
1877,LINK,55,2,15,5.000022028946667,M.USER.APP.15,2700,1652171,35
1878,LINK,62,5,15,5.000022028946667,M.USER.APP.15,2700,1652171,36
1879,LINK,65,29,15,5.000022028946667,M.USER.APP.15,2700,1652171,37
1880,LINK,93,34,15,5.000022028946667,M.USER.APP.15,2700,1652171,38
1885,LINK,62,6,17,5.000042796453333,M.USER.APP.17,2700,3209734,39
1886,LINK,88,28,17,5.000042796453333,M.USER.APP.17,2700,3209734,40
1887,LINK,98,2,17,5.000042796453333,M.USER.APP.17,2700,3209734,41
1888,LINK,52,5,18,5.00003226232,M.USER.APP.18,2700,2419674,42
1890,LINK,9,2,19,5.000049633213333,M.USER.APP.19,2700,3722491,43
1640,LINK,2,57,11,5.000026070133333,11_(60-61),2700.869357376275,1955260,43
1640,LINK,2,59,11,5.00002505032,11_(60-62),2700.869357376275,1878774,44
1703,LINK,71,2,7,5.000056191933333,7_(35-41),2703.6613272311224,4214395,45
1703,LINK,71,3,7,5.0000367192,7_(35-36),2703.6613272311224,2753940,46
1125,LINK,26,18,1,5.000036158733334,1_(3-9),2703.9017478705055,2711905,47
1125,LINK,26,85,1,5.0000343908,1_(3-4),2703.9017478705055,2579310,48
1125,LINK,26,85,1,5.00003339936,1_(3-7),2703.9017478705055,2504952,49
1851,LINK,16,5,11,5.000021404866667,M.USER.APP.11,2705.000021404867,1605365,47
1878,LINK,5,24,15,5.000022028946667,M.USER.APP.15,2705.0000220289467,1652171,44
1860,LINK,9,33,13,5.00002695276,M.USER.APP.13,2705.00002695276,2021457,41
1862,LINK,37,15,13,5.00002695276,M.USER.APP.13,2705.00002695276,2021457,42
1863,LINK,9,33,13,5.00002695276,M.USER.APP.13,2705.00002695276,2021457,43
1888,LINK,5,90,18,5.00003226232,M.USER.APP.18,2705.00003226232,2419674,42
1849,LINK,2,100,10,1.00002093924,M.USER.APP.10,2705.0000348987332,2617405,42
1822,LINK,1,2,1,5.000036175413333,M.USER.APP.1,2705.0000361754132,2713156,39
1824,LINK,40,0,1,5.000036175413333,M.USER.APP.1,2705.0000361754132,2713156,40
1825,LINK,41,2,1,5.000036175413333,M.USER.APP.1,2705.0000361754132,2713156,41
1845,LINK,5,1,8,5.0000388074133335,M.USER.APP.8,2705.000038807413,2910556,38
1846,LINK,2,1,8,5.0000388074133335,M.USER.APP.8,2705.000038807413,2910556,39
1855,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2705.0000396870932,2976532,36
1856,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2705.0000396870932,2976532,37
1859,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,2705.0000396870932,2976532,38
1886,LINK,28,0,17,5.000042796453333,M.USER.APP.17,2705.0000427964533,3209734,38
1890,LINK,2,100,19,1.000029779928,M.USER.APP.19,2705.000049633213,3722491,37
1840,LINK,30,3,7,5.000055566026667,M.USER.APP.7,2705.0000555660267,4167452,35
1844,LINK,70,2,7,5.000055566026667,M.USER.APP.7,2705.0000555660267,4167452,36
1125,LINK,18,76,1,5.000036158733334,1_(3-9),2708.9017840292386,2711905,28
1851,LINK,5,2,11,5.000021404866667,M.USER.APP.11,2710.0000428097337,1605365,28
1888,LINK,90,40,18,5.00003226232,M.USER.APP.18,2710.00006452464,2419674,23
1861,LINK,2,100,13,1.000016171656,M.USER.APP.13,2710.0000666398532,2021457,23
1822,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2710.0000723508265,2713156,21
1824,LINK,0,2,1,5.000036175413333,M.USER.APP.1,2710.0000723508265,2713156,22
1825,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2710.0000723508265,2713156,23
1885,LINK,6,86,17,5.000042796453333,M.USER.APP.17,2710.000079126173,3209734,21
1859,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2710.0000793741865,2976532,20
1886,LINK,0,8,17,5.000042796453333,M.USER.APP.17,2710.0000855929065,3209734,20
1703,LINK,2,0,7,5.000056191933333,7_(35-41),2710.0000910906665,4214395,20
1887,LINK,2,19,17,5.000042796453333,M.USER.APP.17,2710.00010130256,3209734,19
1844,LINK,2,3,7,5.000055566026667,M.USER.APP.7,2710.0001111320535,4167452,18
1870,LINK,70,2,14,5.000058506106667,M.USER.APP.14,2710.0001140721333,4387958,18
1814,LINK,2,98,16,5.0000338871466665,16_(88-89),2712.7863522639814,2541536,18
1865,LINK,74,15,13,5.00002695276,M.USER.APP.13,2715.00008453304,2021457,14
1877,LINK,2,20,15,5.000022028946667,M.USER.APP.15,2715.0000886688,1652171,14
1824,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2715.0001085262397,2713156,12
1885,LINK,86,8,17,5.000042796453333,M.USER.APP.17,2715.0001219226265,3209734,11
