id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
10927,COMP_M,3,3_16,3_(12-16),82,86,41,3,3_12,90.28615384615385,15784.905129115015,15875.191282961168,15759.904953733603,15784.905129115015
10927,COMP_M,3,3_19,3_(12-19),82,89,41,2,3_12,35.838471023427864,15784.905139016322,15820.74361003975,15759.904953733603,15784.905139016322
7939,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,15784.905160324925,15822.646496958589,15769.161892464976,15784.905160324925
955,COMP_M,13,13_69,13_(68-69),138,139,58,55,13_68,189.49618320610688,15785.193774101866,15974.689957307974,9375.043770385419,9390.043869105019
6078,COMP_M,15,15_81,M.USER.APP.15,57,151,62,13,None,30.135048231511256,15785.225146472836,15815.360194704348,8700.0,8750.000439038493
2544,COMP_M,7,7_39,7_(38-39),108,109,44,52,7_38,67.59233449477352,15785.398098052972,15852.990432547746,15765.39792286669,15785.398098052972
7939,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,15789.162108819082,15828.376104762287,15769.161892464976,15789.162108819082
2875,COMP_M,1,1_6,1_(4-6),74,76,82,73,1_4,41.630581867388365,15789.235404033188,15830.865985900577,15764.235218905575,15789.235404033188
10945,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,15789.9157164519,15831.903494229678,15765.855561485794,15780.398032822755
1743,COMP_M,16,16_89,16_(88-89),157,158,84,75,16_88,159.7378640776699,15790.321362204024,15950.059226281694,9190.205481352752,9200.205549127046
1224,COMP_M,11,11_60,M.USER.APP.11,33,130,96,38,None,178.13888888888889,15791.222286436807,15969.361175325696,1800.0,1825.0001070243331
2918,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,15793.034733970999,15832.867807293931,15783.034623470787,15793.034733970999
10945,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,15793.573247322642,15834.218559822642,15765.855561485794,15780.855676758125
10927,COMP_M,3,3_20,3_(12-20),82,90,41,14,3_12,83.41795665634675,15794.905213718,15878.323170374348,15759.904953733603,15794.905213718
953,COMP_M,13,13_73,13_(69-73),139,143,55,89,13_69,79.07421875,15795.193870280295,15874.268089030295,15785.193774101866,15795.193870280295
953,COMP_M,13,13_75,13_(69-75),139,145,55,70,13_69,130.26958525345623,15795.193881180265,15925.46346643372,15785.193774101866,15795.193881180265
2918,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,15798.034711550466,15835.248554525673,15783.034623470787,15798.034711550466
3002,COMP_M,16,16_88,16_(87-88),161,157,17,84,16_87,91.7985257985258,15799.699338846594,15891.49786464512,9350.391528027896,9365.391600694495
9184,COMP_M,5,5_24,M.USER.APP.5,13,94,10,70,None,119.73502304147465,15800.28808235187,15920.023105393344,13200.0,13217.687622499356
3922,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,15801.453502865865,15870.861183811212,11342.86067647677,11372.860883383115
5335,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,15801.97008698543,15842.732447432001,13286.064281934245,13291.064341376165
2649,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,15802.378565279045,15872.187686900666,6895.385918176844,6916.819211304336
2907,COMP_M,12,12_65,12_(63-65),137,134,50,78,12_63,43.85767326732673,15803.874428114032,15847.732101381358,15783.874256992323,15803.874428114032
11060,COMP_M,19,19_102,M.USER.APP.19,69,174,9,33,None,60.69910514541387,15805.000049633214,15865.699154778627,15800.0,15805.000049633214
953,COMP_M,13,13_70,13_(69-70),139,140,55,86,13_69,33.811232449297975,15805.193946873223,15839.005179322521,15785.193774101866,15805.193946873223
2611,COMP_M,7,7_38,7_(36-38),106,108,22,44,7_36,46.081135902636916,15805.22530415937,15851.306440062008,15783.187184207927,15805.22530415937
2611,COMP_M,7,7_40,7_(36-40),106,110,22,50,7_36,74.19137931034483,15805.225364525957,15879.416743836302,15783.187184207927,15805.225364525957
4571,COMP_M,7,7_35,M.USER.APP.7,20,105,55,35,None,48.26299045599151,15805.472104450728,15853.735094906719,6600.0,6620.000206253572
1247,COMP_M,15,15_86,15_(85-86),155,156,80,93,15_85,146.58841463414635,15806.974446475115,15953.562861109262,9626.11133697897,9646.111477291504
4927,COMP_M,9,9_50,9_(49-50),119,120,80,58,9_49,220.68995633187774,15807.28840464631,16027.978360978188,8428.811726465878,8450.000329696752
4479,COMP_M,18,18_97,18_(96-97),166,167,37,66,18_96,123.98341232227489,15807.981212947823,15931.964625270099,8496.025412972978,8511.025575061976
10996,COMP_M,2,2_10,M.USER.APP.2,5,80,3,4,None,56.79434850863422,15810.000075751359,15866.794424259993,15800.0,15810.000075751359
11016,COMP_M,8,8_43,M.USER.APP.8,25,113,46,29,None,27.927741935483873,15810.000077614826,15837.92781955031,15800.0,15810.000077614826
10991,COMP_M,0,0_0,M.USER.APP.0,0,70,20,19,None,64.89208633093526,15810.000088790479,15874.892175121415,15800.0,15810.000088790479
1220,COMP_M,11,11_62,11_(60-62),130,132,38,79,11_60,35.729166666666664,15811.2223876579,15846.951554324565,15791.222286436807,15811.2223876579
5339,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,15811.970200948845,15849.420200948845,15801.97008698543,15811.970200948845
4408,COMP_M,18,18_101,18_(97-101),167,171,66,91,18_97,49.63267813267813,15812.98126237421,15862.613940506888,15807.981212947823,15812.98126237421
11017,COMP_M,9,9_48,M.USER.APP.9,26,118,16,4,None,93.42229199372056,15815.0000794114,15908.42237140512,15800.0,15815.0000794114
9114,COMP_M,5,5_25,5_(24-25),94,95,70,18,5_24,47.50815850815851,15815.28821525991,15862.79637376807,15800.28808235187,15815.28821525991
6075,COMP_M,15,15_81,M.USER.APP.15,54,151,24,13,None,30.135048231511256,15815.360194704348,15845.49524293586,8700.0,8755.00046106744
10997,COMP_M,3,3_12,M.USER.APP.3,6,82,38,41,None,44.904862579281186,15816.22242871158,15861.127291290863,15800.0,15816.22242871158
9731,COMP_M,0,0_1,0_(0-1),70,71,19,51,0_0,112.46388888888889,15817.372792072994,15929.836680961884,14074.892175121415,14084.892236517415
2104,COMP_M,1,1_5,1_(4-5),74,75,82,71,1_4,129.37757437070937,15817.799269107532,15947.176843478243,11404.283027670534,11428.152528162413
5534,COMP_M,1,1_3,M.USER.APP.1,3,73,93,34,None,49.72504708097929,15818.114913764924,15867.839960845904,8000.0,8005.000036175414
6385,COMP_M,6,6_29,M.USER.APP.6,14,102,32,90,None,34.22354340071344,15818.606493587105,15852.83003698782,9200.0,9235.000252877056
2088,COMP_M,15,15_85,15_(81-85),151,155,13,80,15_81,88.46706586826348,15818.80594775735,15907.273013625612,5479.038651295824,5494.038826052265
11055,COMP_M,17,17_92,M.USER.APP.17,64,162,62,97,None,26.586734693877553,15820.000171185813,15846.58690587969,15800.0,15820.000171185813
6259,COMP_M,10,10_55,10_(52-55),122,125,90,74,10_52,87.15968586387434,15820.19890658697,15907.358592450844,12475.654163570793,12500.654375954631
9114,COMP_M,5,5_27,5_(24-27),94,97,70,26,5_24,65.0860655737705,15820.28821338507,15885.374278958841,15800.28808235187,15820.28821338507
4501,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,15820.472273026528,15854.31261956118,15805.472104450728,15820.472273026528
10990,COMP_M,19,19_105,19_(103-105),175,173,13,40,19_103,76.68580542264753,15823.225670906726,15899.911476329373,15813.225564246539,15823.225670906726
5338,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,15823.422486192574,15858.864317875743,15808.657840502274,15823.422486192574
5104,COMP_M,16,16_87,M.USER.APP.16,63,161,98,17,None,53.94965675057208,15824.350338096549,15878.29999484712,7300.0,7344.10186788958
3005,COMP_M,17,17_93,17_(92-93),162,163,97,70,17_92,124.30875576036867,15824.490236178328,15948.798991938696,4346.586905879691,4361.58701037189
9477,COMP_M,9,9_49,9_(48-49),118,119,4,80,9_48,115.5688622754491,15825.218912094655,15940.787774370105,13708.42237140512,13723.422504909002
2924,COMP_M,14,14_76,M.USER.APP.14,53,147,98,2,None,42.24537607891492,15825.279999549703,15867.525375628618,4200.0,4215.000134391321
2937,COMP_M,17,17_95,17_(93-95),163,165,70,73,17_93,28.070365358592692,15829.490278887155,15857.560644245748,15824.490236178328,15829.490278887155
8399,COMP_M,18,18_96,M.USER.APP.18,68,166,61,37,None,66.07106598984771,15829.913737845976,15895.984803835823,12000.0,12005.00003226232
2650,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,15830.000248158332,15889.932901219558,15802.378565279045,15830.000248158332
2399,COMP_M,6,6_34,6_(30-34),103,101,40,1,6_30,90.36470588235294,15833.080264169099,15923.444970051452,7241.874393205411,7251.874503778772
5465,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,15833.115026348203,15857.099008041567,15818.114913764924,15833.115026348203
2937,COMP_M,17,17_94,17_(93-94),163,164,70,74,17_93,52.832460732984295,15834.490300937927,15887.322761670912,15824.490236178328,15834.490300937927
9114,COMP_M,5,5_26,5_(24-26),94,96,70,45,5_24,66.55813953488372,15835.000341324852,15901.558480859736,15800.28808235187,15835.000341324852
2921,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,15835.280110049915,15875.113183372847,15825.279999549703,15835.280110049915
10990,COMP_M,19,19_104,19_(103-104),175,172,13,91,19_103,54.86977886977887,15835.288337085829,15890.158115955608,15813.225564246539,15835.288337085829
4501,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,15835.472350331022,15857.459165746843,15805.472104450728,15835.472350331022
832,COMP_M,16,16_90,16_(89-90),158,159,75,72,16_89,333.93283582089555,15836.396964109874,16170.329799930769,7803.42815832054,7823.428263921501
8009,COMP_M,10,10_52,M.USER.APP.10,28,122,71,90,None,68.61474435196195,15837.776636816938,15906.3913811689,11500.0,11541.724904266322
8008,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,15837.776636816938,15886.707671299697,15837.776636816938,15837.776636816938
11015,COMP_M,8,8_43,M.USER.APP.8,24,113,24,29,None,27.927741935483873,15837.92781955031,15865.855561485794,15800.0,15815.00011642224
6886,COMP_M,8,8_47,8_(43-47),113,117,29,34,8_43,79.9623352165725,15839.863327256822,15919.825662473395,9937.92781955031,9962.92801644715
1653,COMP_M,13,13_68,M.USER.APP.13,42,138,64,58,None,111.5065502183406,15842.423683049175,15953.930233267516,2400.0,2430.000198607173
5406,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,15842.732447432001,15883.494807878573,13320.287825334959,13325.287884776879
7939,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,15845.000384055893,15884.12886702803,15818.092926947735,15845.000384055893
6146,COMP_M,15,15_81,M.USER.APP.15,55,151,32,13,None,30.135048231511256,15845.49524293586,15875.630291167372,8800.0,8815.000066086843
11056,COMP_M,17,17_92,M.USER.APP.17,65,162,88,97,None,26.586734693877553,15846.58690587969,15873.173640573568,15800.0,15825.000213982266
7281,COMP_M,0,0_2,0_(0-2),70,72,19,28,0_0,150.46978021978023,15847.120632315222,15997.590412535003,10574.892175121415,10595.85583424194
11016,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,15847.927938674122,15889.9157164519,15837.92781955031,15847.927938674122
9407,COMP_M,9,9_51,9_(49-51),119,121,80,97,9_49,25.11326530612245,15850.21905844991,15875.332323756033,15825.218912094655,15850.21905844991
2921,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,15850.288483476712,15887.502326451919,15825.279999549703,15850.288483476712
1692,COMP_M,4,4_22,4_(21-22),91,92,74,28,4_21,108.54395604395604,15850.329831284938,15958.873787328894,13007.094359504166,13025.000201466373
2039,COMP_M,4,4_21,M.USER.APP.4,8,91,55,74,None,88.91099476439791,15852.246191964883,15941.15718672928,3000.0,3030.0002373329608
5335,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,15852.732561395416,15890.182561395417,15842.732447432001,15852.732561395416
8008,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,15852.7767497597,15890.518086393364,15837.776636816938,15852.7767497597
6456,COMP_M,6,6_29,M.USER.APP.6,15,102,46,90,None,34.22354340071344,15852.83003698782,15887.053580388534,9300.0,9310.00007265944
11016,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,15852.927934822641,15893.573247322642,15837.92781955031,15852.927934822641
4573,COMP_M,7,7_35,M.USER.APP.7,22,105,71,35,None,48.26299045599151,15853.735094906719,15901.99808536271,6600.0,6625.000261819599
953,COMP_M,13,13_72,13_(70-72),140,142,86,10,13_70,38.993836671802775,15854.005308072003,15892.999144743806,15839.005179322521,15854.005308072003
2942,COMP_M,1,1_4,1_(3-4),73,74,34,82,1_3,92.76494023904382,15857.000159144618,15949.765099383661,8558.258039941918,8583.258215431784
10927,COMP_M,3,3_17,3_(15-17),85,87,9,98,3_15,55.10732984293194,15857.075975778627,15912.18330562156,15847.075914756546,15857.075975778627
8008,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,15857.776853171044,15896.990849114249,15837.776636816938,15857.776853171044
2979,COMP_M,12,12_63,M.USER.APP.12,38,137,96,50,None,74.97068965517241,15858.844946647496,15933.815636302668,4300.0,4317.920947931432
5339,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,15859.420252518577,15894.862084201746,15849.420200948845,15859.420252518577
1623,COMP_M,4,4_23,4_(22-23),92,93,28,20,4_22,35.871875,15860.329902688723,15896.201777688724,15850.329831284938,15860.329902688723
1575,COMP_M,12,12_64,12_(63-64),137,133,50,28,12_63,139.75,15861.971035289465,16001.721035289465,8586.688050095767,8611.023966438763
953,COMP_M,13,13_71,13_(70-71),140,141,86,64,13_70,151.93333333333334,15864.005454682003,16015.938788015335,15839.005179322521,15864.005454682003
5345,COMP_M,8,8_44,8_(43-44),113,114,29,66,8_43,102.69431279620854,15865.157811909035,15967.852124705243,7765.855561485794,7780.855696024674
6259,COMP_M,10,10_59,10_(58-59),128,129,14,83,10_58,86.88888888888889,15865.35125856946,15952.24014745835,12584.12886702803,12599.12903634727
2612,COMP_M,7,7_36,7_(35-36),105,106,35,22,7_35,83.87055837563452,15867.057742583562,15950.928300959196,9193.442411979988,9208.442541610322
5278,COMP_M,10,10_57,10_(52-57),122,127,90,49,10_52,104.35818181818182,15867.342283997385,15971.700465815566,10485.82657736389,10505.826664064478
2923,COMP_M,14,14_76,M.USER.APP.14,52,147,97,2,None,42.24537607891492,15867.525375628618,15909.770751707534,4200.0,4215.000153187628
5533,COMP_M,1,1_3,M.USER.APP.1,2,73,88,34,None,49.72504708097929,15867.839960845904,15917.565007926883,8000.0,8020.000144701655
4571,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,15868.735263482518,15902.575610017171,15853.735094906719,15868.735263482518
3923,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,15870.861183811212,15940.26886475656,11392.58572355775,11427.585951770334
2611,COMP_M,7,7_39,7_(38-39),108,109,44,52,7_38,67.59233449477352,15871.30661524829,15938.898949743063,15851.306440062008,15871.30661524829
1579,COMP_M,12,12_67,12_(64-67),133,136,28,6,12_64,31.65724815724816,15871.9711311432,15903.628379300448,15861.971035289465,15871.9711311432
2648,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,15872.187686900666,15941.996808522288,6925.520966408355,6945.5211741257945
11057,COMP_M,17,17_92,M.USER.APP.17,66,162,98,97,None,26.586734693877553,15873.173640573568,15899.760375267446,15800.0,15835.000321221492
1695,COMP_M,6,6_31,6_(30-31),103,104,40,48,6_30,126.36744186046512,15874.54895672005,16000.916398580515,5244.518731323446,5259.518861397127
6150,COMP_M,15,15_81,M.USER.APP.15,59,151,93,13,None,30.135048231511256,15875.630291167372,15905.765339398884,8800.0,8820.00008811579
10997,COMP_M,3,3_13,3_(12-13),82,83,41,86,3_12,34.33541341653666,15876.127462690545,15910.462876107082,15861.127291290863,15876.127462690545
10996,COMP_M,2,2_11,2_(10-11),80,81,4,45,2_10,68.34651162790698,15876.79453021386,15945.141041841767,15866.794424259993,15876.79453021386
5171,COMP_M,16,16_87,M.USER.APP.16,60,161,61,17,None,53.94965675057208,15878.29999484712,15932.249651597693,7400.0,7425.000223680067
4571,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,15878.735248692892,15900.722064108713,15853.735094906719,15878.735248692892
2906,COMP_M,12,12_65,12_(63-65),137,134,50,78,12_63,43.85767326732673,15878.845117769204,15922.70279103653,15858.844946647496,15878.845117769204
10997,COMP_M,3,3_14,3_(12-14),82,84,41,56,3_12,24.412197686645637,15881.127452496889,15905.539650183535,15861.127291290863,15881.127452496889
10997,COMP_M,3,3_15,3_(12-15),82,85,41,9,3_12,67.17079207920793,15881.127460234597,15948.298252313805,15861.127291290863,15881.127460234597
2924,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,15881.127517940651,15920.960591263583,15867.525375628618,15881.127517940651
1579,COMP_M,12,12_66,12_(64-66),133,135,28,65,12_64,59.06811594202899,15881.971235183653,15941.039351125683,15861.971035289465,15881.971235183653
2944,COMP_M,1,1_6,1_(4-6),74,76,82,73,1_4,41.630581867388365,15882.000344272232,15923.63092613962,15857.000159144618,15882.000344272232
5534,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,15882.840073429183,15906.824055122546,15867.839960845904,15882.840073429183
5407,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,15883.494807878573,15924.257168325144,13354.511368735673,13359.511428177593
11060,COMP_M,19,19_103,19_(102-103),174,175,33,13,19_102,32.52625937834941,15883.845188911311,15916.371448289661,15865.699154778627,15883.845188911311
10997,COMP_M,3,3_16,3_(12-16),82,86,41,3,3_12,90.28615384615385,15886.127466672275,15976.413620518428,15861.127291290863,15886.127466672275
10997,COMP_M,3,3_19,3_(12-19),82,89,41,2,3_12,35.838471023427864,15886.127476573582,15921.96594759701,15861.127291290863,15886.127476573582
6457,COMP_M,6,6_29,M.USER.APP.6,16,102,62,90,None,34.22354340071344,15887.053580388534,15921.277123789248,9300.0,9315.000108989161
2924,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,15887.502326451919,15924.716169427125,15867.525375628618,15882.525463708298
2613,COMP_M,7,7_40,7_(36-40),106,110,22,50,7_36,74.19137931034483,15888.735394524972,15962.926773835317,15867.057742583562,15888.735394524972
11015,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,15889.9157164519,15931.903494229678,15865.855561485794,15878.845176139163
7154,COMP_M,5,5_28,5_(24-28),94,98,70,94,5_24,153.19494584837545,15890.619768872199,16043.814714720575,12447.707437190596,12477.707642568288
3004,COMP_M,16,16_88,16_(87-88),161,157,17,84,16_87,91.7985257985258,15891.49786464512,15983.296390443646,9404.341184778468,9419.341257445067
2649,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,15892.18782360493,15952.120476666156,15872.187686900666,15892.18782360493
